AthleteGUID,AthleteName,AthleteGender,Nationality
1136294,Sardana Trofimova,W         ,KGZ
1136137,Kateryna Karpiuk,W         ,UKR
1135860,Ferdinand Kvan Edman,M         ,NOR
1135533,Nijel Amos,M         ,BOT
1134631,Nicola Olyslagers,W         ,AUS
1139230,Hayato Katsuki,M         ,JPN
1139171,Diego Del Real,M         ,MEX
1138895,Beatrice Chepkoech,W         ,KEN
1138876,Satoshi Maruo,M         ,JPN
1138860,Tyquendo Tracey,M         ,JAM
1138735,Adam Keenan,M         ,CAN
1138399,Thomas Barr,M         ,IRL
1138336,Modesta Morauskaitė,W         ,LTU
1122998,El Hassan El Abbassi,M         ,BRN
1122845,Christin Hussong,W         ,GER
1122770,Flor Dennis Ruiz,W         ,COL
1122209,Goitom Kifle,M         ,ERI
1120672,Lindsay Flanagan,W         ,USA
1120448,Eleonora Giorgi,W         ,ITA
1143012,Donald Scott,M         ,USA
1142673,Carolle Zahi,W         ,FRA
1142669,Daryia Paluektava,W         ,BLR
1142488,Ninon Chapelle,W         ,FRA
1142469,Jonielle Smith,W         ,JAM
1132724,Bian Tongda,M         ,CHN
1132591,Levon Aghasyan,M         ,ARM
1132449,Hassan Saaid,M         ,MDV
1132437,Máté Koroknai,M         ,HUN
1132398,Caroline Kipkirui,W         ,KAZ
1132380,Wu Xiangdong,M         ,CHN
1132314,Shamier Little,W         ,USA
1132256,Marike Steinacker,W         ,GER
1131921,Fernando Carro,M         ,ESP
1131812,Kendra Harrison,W         ,USA
1131702,Angéla Moravcsik,W         ,HUN
1131627,Ebony Morrison,W         ,LBR
1131586,Sadik Mikhou,M         ,BRN
1131194,Chijindu Ujah,M         ,GBR
1131103,Sean Safo-Antwi,M         ,GHA
1157212,Takuto Kominami,M         ,JPN
1130967,Ilya Shkurenyov,M         ,RUS
1130315,Emily Ngii,W         ,KEN
1130224,Katherine Camp,W         ,NZL
1130217,Jessica Ching Siu Nga,W         ,HKG
1129848,Esther Navarrete,W         ,ESP
1129674,Natalliah Whyte,W         ,JAM
1138227,Louise Shanahan,W         ,IRL
1137733,Halimah Nakaayi,W         ,UGA
1137657,Kenya Sonota,M         ,JPN
1137290,Devynne Charlton,W         ,BAH
1134557,Wei Yongli,W         ,CHN
1134298,Noemi Zbären,W         ,SUI
1134275,Annu Rani,W         ,IND
1134207,Yuma Hattori,M         ,JPN
1134148,Bianca Williams,W         ,GBR
1134066,Hana Basic,W         ,AUS
1133998,Martin Roe,M         ,NOR
1142162,Tomáš Staněk,M         ,CZE
1141953,Natacha Ngoye,W         ,CGO
1141829,Margarita Hernández,W         ,MEX
1141476,Wellington da Silva,M         ,BRA
1141460,Huang Changzhou,M         ,CHN
1141436,Andreas Almgren,M         ,SWE
1141325,Tajinderpal Singh,M         ,IND
1120296,Mateusz Przybylko,M         ,GER
1120097,Naoto Tobe,M         ,JPN
1120095,Shelayna Oskan-Clarke,W         ,GBR
1119938,Paweł Fajdek,M         ,POL
1119076,Federico Tontodonati,M         ,ITA
1136638,DeAnna Price,W         ,USA
1133897,Charlie Da’Vall Grice,M         ,GBR
1133730,Machel Cedenio,M         ,TTO
1133596,Aino Pulkkinen,W         ,FIN
1133488,Adel Mechaal,M         ,ESP
1129621,Rachel Smith,W         ,USA
1129374,Rasmus Mägi,M         ,EST
1129340,Kemi Adekoya,W         ,BRN
1129047,Georgia Ellenwood,W         ,CAN
1141311,Tumelo Motlagale,M         ,RSA
1141083,Hyvin Kiyeng,W         ,KEN
1140973,Marthe Yasmine Koala,W         ,BUR
1140575,Bruno Artur Rojas,M         ,BOL
1140364,Phil Healy,W         ,IRL
1128736,Li Maocuo,W         ,CHN
1128587,Ilya Ivanyuk,M         ,RUS
1128586,Choe Byeong-Kwang,M         ,KOR
1128563,Marvin Bracy-Williams,M         ,USA
1128134,Tom Walsh,M         ,NZL
1140207,Yuki Koike,M         ,JPN
1140164,Fedrick Dacres,M         ,JAM
1139981,Yuka Ando,W         ,JPN
1139980,Brandon McBride,M         ,CAN
1139937,Nina Kennedy,W         ,AUS
1128101,Helene Parisot,W         ,FRA
1127845,Zhang Yaoguang,M         ,CHN
1127059,Andrey Petrov,M         ,UZB
1127041,Allan Wolski,M         ,BRA
1126881,Anna Bongiorni,W         ,ITA
1126850,Mohamed Al-Garni,M         ,QAT
1126663,Eunice Sum,W         ,KEN
1126488,Katie Snowden,W         ,GBR
1126471,Andrei Gag,M         ,ROU
1125805,Andreas Vojta,M         ,AUT
1118232,Hansle Parchment,M         ,JAM
1117874,Kai Kazmirek,M         ,GER
1136556,Valentin Lavillenie,M         ,FRA
1136506,Nikki Hiltz,W         ,USA
1136395,Damian Czykier,M         ,POL
1133345,Alysha Newman,W         ,CAN
1133112,Adam Gemili,M         ,GBR
1132737,Altobelli da Silva,M         ,BRA
1132444,Ottavia Cestonaro,W         ,ITA
1125603,Jackson Kiprop,M         ,UGA
1124819,Marta Pen Freitas,W         ,POR
1124699,Raquel González,W         ,ESP
1124449,Justyna Święty-Ersetic,W         ,POL
1124192,Tadesse Abraham,M         ,SUI
1124149,Laura Strati,W         ,ITA
1123933,Conor McCullough,M         ,USA
1123716,Ole Hesselbjerg,M         ,DEN
1123223,Maicel Uibo,M         ,EST
1139930,Robert Renner,M         ,SLO
1139821,Leon Reid,M         ,IRL
1139622,Kristian Pulli,M         ,FIN
1139302,Norah Jeruto,W         ,KAZ
1139244,Sofia Ennaoui,W         ,POL
1139093,Florentina Costina Iusco,W         ,ROU
1138971,Nethaneel Mitchell-Blake,M         ,GBR
1138837,Eseosa Desalu,M         ,ITA
1123036,Kreete Verlin,W         ,EST
1122894,Wayne Snyman,M         ,RSA
1122178,Andy Bayer,M         ,USA
1121393,Tatjana Pinto,W         ,GER
1138818,Paul Chelimo,M         ,USA
1138802,Bianka Kéri,W         ,HUN
1138777,Yoshihide Kiryu,M         ,JPN
1138628,Hagos Gebrhiwet,M         ,ETH
1137831,Tariq Ahmed Al-Amri,M         ,KSA
1136178,Paweł Wiesiołek,M         ,POL
1136010,Charles Philibert-Thiboutot,M         ,CAN
1135378,Liemarvin Bonevacia,M         ,NED
1117314,Hanna Skydan,W         ,AZE
1117266,Gwen Berry,W         ,USA
1154136,David Carreon,M         ,MEX
1132385,Réka Gyurátz,W         ,HUN
1132366,Antonio Alkana,M         ,RSA
1132235,Monika Zapalska,W         ,GER
1131692,Mohamed Reda El Aaraby,M         ,MAR
1131606,Mathilde Heltbech,W         ,NULL
1131565,Hassan Taftian,M         ,IRI
1131339,Iryna Gerashchenko,W         ,UKR
1137700,Jan Jirka,M         ,CZE
1137683,Yekaterina Sariyeva,W         ,AZE
1137380,Devon Allen,M         ,USA
1137356,Tihomir Ivanov,M         ,BUL
1137282,Lui Lai Yiu,W         ,HKG
1136847,Youssouf Hiss Bachir,M         ,DJI
1136803,Dane Bird-Smith,M         ,AUS
1136790,Kendall Ellis,W         ,USA
1120807,Khaddi Sagnia,W         ,SWE
1279863,Chinecherem Nnamdi,M         ,NGR
1122460,Rocco van Rooyen,M         ,RSA
1239758,Leandro Ramos,M         ,POR
1120065,Ahmed Osman,M         ,USA
1119695,Jason Rogers,M         ,SKN
1119436,Carla Salomé Rocha,W         ,POR
1119351,Mohammed Ahmed,M         ,CAN
1135334,Emel Dereli,W         ,TUR
1135252,Eunice Chumba,W         ,BRN
1135242,Chan Chung Wang,M         ,HKG
1120939,Huang Shih-Feng,M         ,TPE
1134892,Eleanor Patterson,W         ,AUS
1114707,Aauri Lorena Bokesa,W         ,ESP
1114316,Hillary Bor,M         ,USA
1113544,Brett Robinson,M         ,AUS
1112777,Sebastián Martos,M         ,ESP
1112660,Choi Kyung-Sun,W         ,KOR
1112308,Gréta Kerekes,W         ,HUN
1111473,Soufiane Bouchikhi,M         ,BEL
1111089,Alexandra Bell,W         ,GBR
1134497,Ana José Tima,W         ,DOM
1134289,Saga Andersson,W         ,FIN
1134258,Shashalee Forbes,W         ,JAM
1134121,Imke Onnen,W         ,GER
1133405,Sara Lappalainen,W         ,FIN
1110903,Takatoshi Abe,M         ,JPN
1110429,Taoufik Makhloufi,M         ,ALG
1110377,Gregor Traber,M         ,GER
1110118,Jenna Prandini,W         ,USA
1109225,Alaysha Johnson,W         ,USA
1136531,Erick Barrondo,M         ,GUA
1136130,Izabela da Silva,W         ,BRA
1134967,Aldemir Gomes da Silva,M         ,BRA
1134849,Pierre-Ambroise Bosse,M         ,FRA
1134414,Anjuli Knäsche,W         ,GER
1134206,Bashir Abdi,M         ,BEL
1133722,Othmane El Goumri,M         ,MAR
1131133,Maria Benedicta Chigbolu,W         ,ITA
1130879,Tim Nedow,M         ,CAN
1130539,Carl Dohmann,M         ,GER
1130128,David Wrobel,M         ,GER
1129978,Aleia Hobbs,W         ,USA
1129745,Chad Wright,M         ,JAM
1119176,Raevyn Rogers,W         ,USA
1119086,Ahn Seul-Ki,W         ,KOR
1118895,Vera Rudakova,W         ,RUS
1118427,José Leyver Ojeda,M         ,MEX
1118200,Xénia Krizsán,W         ,HUN
1133302,Brendon Rodney,M         ,CAN
1133261,Adam Sebastian Helcelet,M         ,CZE
1133037,Khamica Bingham,W         ,CAN
1133720,Soufiyan Bouqantar,M         ,MAR
1133481,Martin Kupper,M         ,EST
1133347,Colin Mickow,M         ,USA
1133063,Shogo Nakamura,M         ,JPN
1133061,Morolake Akinosun,W         ,USA
1132843,Thiago Braz,M         ,BRA
1132802,Quamel Prince,M         ,GUY
1132275,Alex Oloitiptip,M         ,KEN
1132144,Ihor Hlavan,M         ,UKR
1131875,Tori Franklin,W         ,USA
1132701,Alexandra Tavernier,W         ,FRA
1132367,Megan Tapper,W         ,JAM
1183964,Johannes Grobler,M         ,RSA
1306217,György Herczeg,M         ,HUN
1164001,Capers Williamson,M         ,USA
1132176,Manuela Soccol,W         ,BEL
1132117,Alexandra Burghardt,W         ,GER
1131572,Marek Bárta,M         ,CZE
1131056,Rosemary Wanjiru,W         ,KEN
1131048,Cai Zelin,M         ,CHN
1130461,Brad Mathas,M         ,NZL
1130386,Marcus Nilsson,M         ,SWE
1130327,Maryse Luzolo,W         ,GER
1129726,Subenrat Insaeng,W         ,THA
1129384,Quentin Bigot,M         ,FRA
1129199,Daniel Ståhl,M         ,SWE
1108264,Cory McGee,W         ,USA
1107344,Dariya Derkach,W         ,ITA
1106935,Alina Rotaru-Kottmann,W         ,ROU
1129283,Alphas Kishoyan,M         ,KEN
1128908,Roberta Bruni,W         ,ITA
1128263,Miranda Melville,W         ,USA
1128247,Zambia,M         ,ZAM
1127536,Maksim Afonin,M         ,RUS
1127481,Lolassonn Djouhan,M         ,FRA
1127446,Perseus Karlström,M         ,SWE
1127362,Burger Lambrechts Jr,M         ,RSA
1127280,Mulern Jean,W         ,HAI
1131422,Sanne Erkkola,W         ,FIN
1131399,Traves Smikle,M         ,JAM
1219775,Liu Qizhen,M         ,CHN
1130924,Liu Shiying,W         ,CHN
1129152,Charles Grethen,M         ,LUX
1128715,Kendell Williams,W         ,USA
1117338,Olha Lyakhova,W         ,UKR
1117289,Ajee’ Wilson,W         ,USA
1115031,Laura Galván,W         ,MEX
1114925,Doreen Chesang,W         ,UGA
1114874,Nicolás Cuestas,M         ,URU
1106802,Veli-Matti Partanen,M         ,FIN
1106550,Jeļena Ābele,W         ,LAT
1105173,Thomas Van Der Plaetsen,M         ,BEL
1105107,Joe Kovacs,M         ,USA
1104578,Roberto Sawyers,M         ,CRC
1103852,Christian Taylor,M         ,USA
1126919,Shaunae Miller-Uibo,W         ,BAH
1126210,Iryna Zhuk,W         ,BLR
1125999,Aliaksandr Liakhovich,M         ,BLR
1103776,Maria Natalia Londa,W         ,INA
1103168,Ayako Kimura,W         ,JPN
1102714,Richard Ringer,M         ,GER
1102606,Damian Warner,M         ,CAN
1130478,Tim Glover,M         ,USA
1130790,Nafissatou Thiam,W         ,BEL
1128532,Nicholas Hough,M         ,AUS
1128526,Darlan Romani,M         ,BRA
1125823,Mustapha Houdadi,M         ,MAR
1125581,Emmanuel Matadi,M         ,LBR
1125398,Douwe Amels,M         ,NED
1124880,Paola Pérez,W         ,ECU
1124304,Chanice Porter,W         ,JAM
1124302,Gianmarco Tamberi,M         ,ITA
1114241,Takashi Eto,M         ,JPN
1113486,Jake Riley,M         ,USA
1112762,Helaria Johannes,W         ,NAM
1112517,Jeron Robinson,M         ,USA
1112285,Victor Hogan,M         ,RSA
1111939,Christopher Linke,M         ,GER
1111717,Juliet Chekwel,W         ,UGA
1110704,Lotta Harala,W         ,FIN
1128206,Natasha Wodak,W         ,CAN
1127745,Maryna Bekh-Romanchuk,W         ,UKR
1127621,Dutee Chand,W         ,IND
1126894,Kariem Hussein,M         ,SUI
1126871,Emma Coburn,W         ,USA
1126862,Anaso Jobodwana,M         ,RSA
1126710,Deon Lendore,M         ,TTO
1126127,Sara Gambetta,W         ,GER
1125733,Marquis Dendy,M         ,USA
1108619,Riley Dolezal,M         ,USA
1102448,Laura Weightman,W         ,GBR
1125651,Julian Forte,M         ,JAM
1125384,Qieyang Shenjie,W         ,CHN
1124907,Pablo Torrijos,M         ,ESP
1124882,Rose M. Almanza,W         ,CUB
1124657,Hanane Qallouj,W         ,MAR
1124171,Lelisa Desisa,M         ,ETH
1123895,Holly Bradshaw,W         ,GBR
1130421,Kaur Kivistik,M         ,EST
1130370,Hanna Krasutska,W         ,UKR
1213856,Jakob Samuelsson,M         ,SWE
1129444,Faith Kipyegon,W         ,KEN
1102347,Jazmin Sawyers,W         ,GBR
1102030,Calli Hauger-Thackery,W         ,GBR
1101589,Sondre Nordstad Moen,M         ,NOR
1100762,Yaimé Pérez,W         ,CUB
1100637,Carlos Tobalina,M         ,ESP
1099132,Shanice Craft,W         ,GER
1124137,Artur Langowski,M         ,BRA
1123938,Antonella Palmisano,W         ,ITA
1123568,Daniel Jasinski,M         ,GER
1123109,Guy Learmonth,M         ,GBR
1122902,Dominique Scott Efurd,W         ,RSA
1110697,Florencia Borelli,W         ,ARG
1110537,Rebekka Haase,W         ,GER
1110146,Carina Horn,W         ,RSA
1108839,Dovilė Kilty,W         ,LTU
1108374,Rachel Cliff,W         ,CAN
1108105,Imke Vervaet,W         ,BEL
1105647,Yanique Haye-Smith,W         ,TKS
1105397,Ryan Gregson,M         ,AUS
1104519,Yusuke Suzuki,M         ,JPN
1123744,Tom Gröschel,M         ,GER
1123584,Seye Ogunlewe,M         ,NGR
1122205,Jakub Szyszkowski,M         ,POL
1122131,Kelsey Card,W         ,USA
1121913,Ruslan Kurbanov,M         ,UZB
1120829,Mathew Sawe,M         ,KEN
1120795,Jo Un Ok,W         ,PRK
1120720,Sandi Morris,W         ,USA
1129416,Martin Grau,M         ,GER
1129159,Abdelmalik Lahoulou,M         ,ALG
1128807,Jorge Henrique Vides,M         ,BRA
1128774,Akani Simbine,M         ,RSA
1098899,Eivind Henriksen,M         ,NOR
1047526,Antti Ruuskanen,M         ,FIN
1216489,Douw Smit,M         ,RSA
1350181,Mustafa Mahmoud Abdel Khaliq,M         ,EGY
1264656,Felise Vahai Sosaia,M         ,FRA
1097827,Irina Rodrigues,W         ,POR
1128742,Youssef Karam,M         ,KUW
1128626,Niu Wenbin,M         ,CHN
1128288,Matea Parlov Koštro,W         ,CRO
1127954,Claudia Bobocea,W         ,ROU
1125624,Tori Bowie,W         ,USA
1125339,Mirna Ortiz,W         ,GUA
1124996,Sibusiso Matsenjwa,M         ,SWZ
1122842,Malaika Mihambo,W         ,GER
1122793,Orlando Ortega,M         ,ESP
1122716,Chen Chieh,M         ,TPE
1122665,Pascal Martinot-Lagarde,M         ,FRA
1104154,Sarah Lavin,W         ,IRL
1103653,Krystian Zalewski,M         ,POL
1103595,Natalia Romero,W         ,ESP
1103125,Paweł Wojciechowski,M         ,POL
1102808,Alena Mamina,W         ,RUS
1101656,Viktória Wagner-Gyürkes,W         ,HUN
1100428,Crystal Emmanuel,W         ,CAN
1124946,Joanna Jóźwik,W         ,POL
1123843,Michelle Finn,W         ,IRL
1123050,Xie Zhenye,M         ,CHN
1123033,Sini Lällä,W         ,FIN
1122959,Elisávet Pesirídou,W         ,GRE
1103657,Albert Reynolds,M         ,LCA
1120585,Tom Erling Kårbø,M         ,NOR
1116974,O'Dayne Richards,M         ,JAM
1116567,Yuka Sato,W         ,JPN
1115789,Marija Vučenović,W         ,SRB
1115765,Elianay Pereira,W         ,BRA
1115581,Kristiina Mäkelä,W         ,FIN
1115280,Kristin Pudenz,W         ,GER
1095679,Phyllis Francis,W         ,USA
1095586,Natasha Morrison,W         ,JAM
1095004,Serhiy Smelyk,M         ,UKR
1094536,Joanna Linkiewicz,W         ,POL
1094167,Alex Wilson,M         ,SUI
1094126,Eilish McColgan,W         ,GBR
1093700,Jarret Eaton,M         ,USA
1122264,Sukhrob Khodyayev,M         ,UZB
1121496,Shumi Dechasa,M         ,BRN
1121421,Agnes Raharolahy,W         ,FRA
1121078,Angelika Mach,W         ,POL
1120604,Margaret Kipkemboi,W         ,KEN
1120592,Luc Bruchet,M         ,CAN
1120293,Ivona Dadic,W         ,AUT
1119057,Olha Golodna,W         ,UKR
1119048,Akela Inatta-Jones,W         ,BAR
1118807,Wang Yu,M         ,CHN
1118721,Cam Levins,M         ,CAN
1118546,Stephen Scullion,M         ,IRL
1118539,Kosei Yamaguchi,M         ,JPN
1118211,Danielle Williams,W         ,JAM
1115111,Ratu Banuve Tabakaucoro,M         ,FIJ
1114242,Denis Lukyanov,M         ,RUS
1112821,Orlann Oliere,W         ,FRA
1112564,Anne-Mari Hyryläinen,W         ,FIN
1112498,Jin Min-Sub,M         ,KOR
1112456,Shericka Jackson,W         ,JAM
1116140,Delvine Meringor,W         ,ROU
1115973,Orazio Cremona,M         ,RSA
1201527,Odel Jainaga,M         ,ESP
1109696,Kevin Mayer,M         ,FRA
1136469,Cruz Hogan,M         ,AUS
1115323,Mutaz Essa Barshim,M         ,QAT
1122484,Luvo Manyonga,M         ,RSA
1122149,Dina Asher-Smith,W         ,GBR
1112222,Rosalba Chacha,W         ,ECU
1111676,Julien Watrin,M         ,BEL
1100025,Carlos Layoy,M         ,ARG
1098929,Barakat Al-Harthi,M         ,OMA
1098364,Gayanthika Thushari Artigala,W         ,SRI
1098063,Morgann LeLeux,W         ,USA
1097793,Juan Manuel Cano,M         ,ARG
1097545,Gabriela Petrova,W         ,BUL
1097009,Femi Ogunode,M         ,QAT
1092913,Simon Magakwe,M         ,RSA
1257167,Ethan Dabbs,M         ,USA
1091127,Angelica Bengtsson,W         ,SWE
1089640,Carolin Schäfer,W         ,GER
1115078,Jessica Stenson,W         ,AUS
1112698,Laura Hottenrott,W         ,GER
1111872,Aurel Manga,M         ,FRA
1110692,Kevin Campion,M         ,FRA
1110616,Alex Quiñónez,M         ,ECU
1110593,Lorraine Ugen,W         ,GBR
1110501,Javier Cienfuegos,M         ,ESP
1109706,Jessica Warner-Judd,W         ,GBR
1122090,Tasama Moogas,M         ,ISR
1121721,Monika Weigertová,W         ,SVK
1121697,Sage Walker,W         ,CAN
1121639,Dmitriy Sorokin,M         ,RUS
1121506,Bruno Hortelano,M         ,ESP
1121105,Davide Re,M         ,ITA
1120868,Anouk Vetter,W         ,NED
1111158,Kalkidan Gezahegne,W         ,BRN
1110625,Caster Semenya,W         ,RSA
1110408,Carolina Robles,W         ,ESP
1109288,Hanna Klein,W         ,GER
1109255,Django Lovett,M         ,CAN
1130118,Oleksandr Nychyporchuk,M         ,UKR
1108468,Suguru Osako,M         ,JPN
1096651,Emily Diamond,W         ,GBR
1096601,Andrew Riley,M         ,JAM
1096156,Fernanda Raquel Martins,W         ,BRA
1095520,Katarina Johnson-Thompson,W         ,GBR
1109531,Hanne Claes,W         ,BEL
1109507,Fabienne Schlumpf,W         ,SUI
1109479,Elaine Thompson-Herah,W         ,JAM
1089070,Kateřina Cachová,W         ,CZE
1089021,Kristin Gierisch,W         ,GER
1088852,Anna Kiełbasińska,W         ,POL
1088493,Yadisleidy Pedroso,W         ,ITA
1088100,Angelika Cichocka,W         ,POL
1086730,Jenny Simpson,W         ,USA
1086296,Maor Tiyouri,W         ,ISR
1086105,Yuka Takashima,W         ,JPN
1084907,Majed El Dein Ghazal,M         ,SYR
1084792,Rasheed Dwyer,M         ,JAM
1083965,Chantel Malone,W         ,IVB
1083521,Rosângela Santos,W         ,BRA
1082911,Natoya Goule-Toppin,W         ,JAM
1120302,Caden Shields,M         ,NZL
1119130,Ayuko Suzuki,W         ,JPN
1118481,Irena Gillarová,W         ,CZE
1118297,Lorène Dorcas Bazolo,W         ,POR
1107975,Hamish Carson,M         ,NZL
1107390,W.K.L.A. Nimali,W         ,SRI
1107159,Galina Yakusheva,W         ,KAZ
1106857,Mária Katerinka Czaková,W         ,SVK
1106263,Mergen Mammedov,M         ,TKM
1106162,Emily Sisson,W         ,USA
1105621,Sha'Keela Saunders,W         ,USA
1105485,Larbi Bouraada,M         ,ALG
1105368,Lotta Kemppinen,W         ,FIN
1104833,Anna Terlyukevich,W         ,BLR
1104811,Kamaria Durant,W         ,TTO
1104552,Ophélie Claude-Boxberger,W         ,FRA
1104358,Tatsiana Khaladovich,W         ,BLR
1109271,Chris Benard,M         ,USA
1109239,Aléxandros Papamihaíl,M         ,GRE
1108954,Shota Iizuka,M         ,JPN
1108796,Eric Cray,M         ,PHI
1108470,Ben Williams,M         ,GBR
1082712,Romana Maláčová,W         ,CZE
1082534,Ramil Guliyev,M         ,TUR
1081541,Ato Ibáñez,M         ,SWE
1080721,Henry Frayne,M         ,AUS
1117260,Shelby Houlihan,W         ,USA
1115205,Xu Huiqin,W         ,CHN
1114050,Hassan Mead,M         ,USA
1113132,Robert Sobera,M         ,POL
1112507,Brendan Boyce,M         ,IRL
1111627,Rkia El Moukim,W         ,MAR
1080605,Dong Guojian,M         ,CHN
1080498,Rababe Arafi,W         ,MAR
1080269,Alessia Trost,W         ,ITA
1080254,Camila Pirelli,W         ,PAR
1076886,Artur Brzozowski,M         ,POL
1076676,Gavin Smellie,M         ,CAN
1076294,Pascal Mancini,M         ,SUI
1075874,Jamal Wilson,M         ,BAH
1108394,Markéta Červenková,W         ,CZE
1105596,Phil Norman,M         ,GBR
1105326,Victoria Ohuruogu,W         ,GBR
1105295,Daniel Mateo,M         ,ESP
1104608,Jerneja Smonkar,W         ,SLO
1104493,Andressa de Morais,W         ,BRA
1103097,Maria Lucelly Murillo,W         ,COL
1103056,Pavel Maslák,M         ,CZE
1111504,Máté Helebrandt,M         ,HUN
1111484,Georgia Bell,W         ,GBR
1111362,Mariana Grasielly Marcelino,W         ,BRA
1110792,Zane Robertson,M         ,NZL
1110542,Brandon Jones,M         ,BIZ
1110473,Dawid Tomala,M         ,POL
1110248,Abdi Nageeye,M         ,NED
1110205,Alena Sobaleva,W         ,BLR
1094692,Jodie Williams,W         ,GBR
1094293,Maureen Koster,W         ,NED
1093933,Nektaria Panagi,W         ,CYP
1092999,Georni Jaramillo,M         ,VEN
1091511,Michelle-Lee Ahye,W         ,TTO
1108503,Maruša Černjul,W         ,SLO
1108275,Christina Clemons,W         ,USA
1102872,Yorsiris Urrutia,W         ,COL
1101735,Erica de Sena,W         ,BRA
1098902,Déborah Rodríguez,W         ,URU
1098818,Sara Catarina Ribeiro,W         ,POR
1098448,Su Xinyue,W         ,CHN
1097916,Camille French,W         ,NZL
1097589,Lovisa Lindh,W         ,SWE
1097580,Omar Craddock,M         ,USA
1097030,Kelsie Ahbe-Holahan,W         ,CAN
1096921,Marija Vuković,W         ,MNE
1102743,Yuki Kawauchi,M         ,JPN
1101809,Fyodor Shutov,M         ,RUS
1100638,Edgar Rivera,M         ,MEX
1100215,Eliška Staňková,W         ,CZE
1098926,Adhanom Abraha,M         ,SWE
1098584,Andrew Robertson,M         ,GBR
1098091,Jak Ali Harvey,M         ,TUR
1096819,Aleksey Fyodorov,M         ,RUS
1096245,Jen Selman,W         ,GBR
1096185,Denia Caballero,W         ,CUB
1095016,Laila Ferrer e Silva,W         ,BRA
1094153,Caroline Bonde Holm,W         ,DEN
1075650,Emily Infeld,W         ,USA
1072802,Rachel Seaman,W         ,CAN
1072608,Tiffany Porter,W         ,GBR
1072456,Jenn Suhr,W         ,USA
1070737,Natalia Ducó,W         ,CHI
1069359,Katalin Garami,W         ,HUN
1069331,Laura Igaune,W         ,LAT
1067009,Viktória Madarász,W         ,HUN
1066851,Ruan de Vries,M         ,RSA
1066500,Sandra Galvis,W         ,COL
1065229,Hanna Minenko,W         ,ISR
1064837,Kimberly Williams,W         ,JAM
1096217,Charlotta Fougberg,W         ,SWE
1139839,Bernhard Seifert,M         ,GER
1094706,Shanieka Ricketts,W         ,JAM
1107431,Ümmü Kiraz,W         ,TUR
1107315,Jimmy Vicaut,M         ,FRA
1107173,Iryna Vaskouskaya,W         ,BLR
1106705,Kimberly Williamson,W         ,JAM
1104147,Tara Palm,W         ,AUS
1103999,Shane Brathwaite,M         ,BAR
1103648,Aliona Dubitskaya,W         ,BLR
1103588,Paolo Dal Molin,M         ,ITA
1090726,Jess Piasecki,W         ,GBR
1090373,Julia Takács,W         ,ESP
1090289,Neide Dias,W         ,POR
1090063,Liu Tingting,W         ,CHN
1089948,Renaud Lavillenie,M         ,FRA
1088860,Eusebio Cáceres,M         ,ESP
1087483,Cindy Roleder,W         ,GER
1086947,Stephenie Ann McPherson,W         ,JAM
1064545,Kate Van Buskirk,W         ,CAN
1060736,Mike Rodgers,M         ,USA
1057468,Yarisley Silva,W         ,CUB
1055928,Noélie Yarigo,W         ,BEN
1093836,Gesa-Felicitas Krause,W         ,GER
1093680,Anzhelika Sidorova,W         ,RUS
1093544,Zita Kácser,W         ,HUN
1093176,Paulina Guba,W         ,POL
1092233,Geisa Arcanjo,W         ,BRA
1089750,Johana Ordóñez,W         ,ECU
1087929,Sandra Elkasević,W         ,CRO
1094221,Elkanah Kibet,M         ,USA
1094014,Raphael Pallitsch,M         ,AUT
1093712,Henrik Børkja Ingebrigtsen,M         ,NOR
1092617,Marie-Laurence Jungfleisch,W         ,GER
1091497,Maria Michta-Coffey,W         ,USA
1091153,Stephen Kiprotich,M         ,UGA
1090894,Jonathan Mellor,M         ,GBR
1090803,Yoann Kowal,M         ,FRA
1090338,Iga Baumgart-Witan,W         ,POL
1089708,Linden Hall,W         ,AUS
1103504,Melissa Courtney-Bryant,W         ,GBR
1102078,Tatiane Raquel da Silva,W         ,BRA
1101784,Nadine Broersen,W         ,NED
1101652,Kirani James,M         ,GRN
1082762,Lopez Lomong,M         ,USA
1082596,Phylicia George,W         ,CAN
1081105,Nikola Ogrodníková,W         ,CZE
1081015,Benjamin Choquert,M         ,FRA
1080915,Arkadiusz Gardzielewski,M         ,POL
1080806,Mykyta Nesterenko,M         ,UKR
1080790,Alonso Edward,M         ,PAN
1087728,Laura Redondo,W         ,ESP
1087276,Ivan Losev,M         ,UKR
1085246,Genevieve Gregson,W         ,AUS
1084973,Ana Šimić,W         ,CRO
1052948,Gabriela Traña,W         ,CRC
1052284,Javier Guerra,M         ,ESP
1051075,Sunette Viljoen,W         ,RSA
1048443,Sara Hall,W         ,USA
1047380,Christina Schwanitz,W         ,GER
1043034,Rosa Rodríguez,W         ,NULL
1034412,Inês Henriques,W         ,POR
1033317,Grace Njue,W         ,KEN
1033067,Lisa Weightman,W         ,AUS
1031138,Valerie Adams,W         ,NZL
1025949,Chris Thompson,M         ,GBR
1089560,Gong Lijiao,W         ,CHN
1088847,Kim Kuk-Young,M         ,KOR
1087528,Donald Thomas,M         ,BAH
1101550,Juan Antonio Pérez,M         ,ESP
1101058,Claudio Michel Stecchi,M         ,ITA
1100439,Tynia Gaither,W         ,BAH
1080230,Maja Ćirić,W         ,SRB
1079910,Léa Sprunger,W         ,SUI
1079902,Kateřina Šafránková,W         ,CZE
