AthleteGUID,CompetitionID,EventID,dateid,EventName,Terrain,PerformanceValues,PerformanceUnits,CompPosition,CompRound,CompName,CompVenue,ValidPerformance,EventWind
1088852,126941,2830856,17/07/2022,400m,outdoor,50.63,seconds,1,Heats,WC,Eugene OR,1,NULL
1088852,126941,2831923,20/07/2022,400m,outdoor,50.65,seconds,3,Semi-finals,WC,Eugene OR,1,NULL
1088852,126941,2832179,22/07/2022,400m,outdoor,50.81,seconds,8,Finals,WC,Eugene OR,1,NULL
1088493,81430,2457588,01/10/2019,400m Hurdles,outdoor,55.78,seconds,4,Heats,WC,Doha,1,NULL
1088493,112541,2658479,02/08/2021,400m Hurdles,outdoor,55.8,seconds,5,Semi-finals,OG,Tokyo,1,NULL
1088493,81430,2418099,02/10/2019,400m Hurdles,outdoor,55.4,seconds,4,Semi-finals,WC,Doha,1,NULL
1088493,112541,2658105,31/07/2021,400m Hurdles,outdoor,55.57,seconds,5,Heats,OG,Tokyo,1,NULL
1088100,123073,2753791,19/03/2022,800m,indoor,122.01,seconds,5,Heats,WC,Beograd,1,NULL
1086730,81430,2445415,05/10/2019,1500m,outdoor,238.42,seconds,8,Finals,WC,Doha,1,NULL
1086730,81430,2419974,02/10/2019,1500m,outdoor,247.27,seconds,1,Heats,WC,Doha,1,NULL
1086730,81430,2408018,03/10/2019,1500m,outdoor,240.99,seconds,1,Semi-finals,WC,Doha,1,NULL
1120868,134418,2988084,20/08/2023,Javelin Throw,outdoor,59.57,metres,NULL,Heats,WC,Budapest,1,NULL
1120868,134418,2988092,20/08/2023,Heptathlon,outdoor,6501,points,3,Finals,WC,Budapest,1,NULL
1120868,134418,2988049,19/08/2023,High Jump,outdoor,1.71,metres,NULL,Heats,WC,Budapest,1,NULL
1120868,142291,3148609,09/08/2024,Long Jump,outdoor,6.12,metres,NULL,Heats,OG,Paris,1,0.4
1120868,134418,2988040,19/08/2023,100m Hurdles,outdoor,13.42,seconds,NULL,Heats,WC,Budapest,1,0.4
1120868,134418,2988048,19/08/2023,200m,outdoor,24.28,seconds,NULL,Heats,WC,Budapest,1,0
1120868,134418,2988052,19/08/2023,Shot Put,outdoor,15.72,metres,NULL,Heats,WC,Budapest,1,NULL
1120868,142291,3148426,08/08/2024,High Jump,outdoor,1.74,metres,NULL,Heats,OG,Paris,1,NULL
1120868,142291,3148294,08/08/2024,Shot Put,outdoor,15.07,metres,NULL,Heats,OG,Paris,1,NULL
1120868,142291,3148386,08/08/2024,100m Hurdles,outdoor,13.49,seconds,NULL,Heats,OG,Paris,1,0
1120868,142291,3148289,08/08/2024,200m,outdoor,24.36,seconds,NULL,Heats,OG,Paris,1,-0.5
1120868,81430,1040779,02/10/2019,200m,outdoor,24.43,seconds,4,Heats,WC,Doha,1,1
1120868,81430,2368193,03/10/2019,High Jump,outdoor,1.74,metres,NULL,Heats,WC,Doha,1,NULL
1120868,112541,2658990,04/08/2021,High Jump,outdoor,1.8,metres,NULL,Heats,OG,Tokyo,1,NULL
1120868,126941,2831223,17/07/2022,Shot Put,outdoor,16.25,metres,NULL,Heats,WC,Eugene OR,1,NULL
1120868,126941,2830671,17/07/2022,High Jump,outdoor,1.8,metres,NULL,Heats,WC,Eugene OR,1,NULL
1120868,81430,2436263,02/10/2019,Shot Put,outdoor,14.1,metres,NULL,Heats,WC,Doha,1,NULL
1120868,81430,2429475,03/10/2019,Javelin Throw,outdoor,54.17,metres,NULL,Heats,WC,Doha,1,NULL
1120868,81430,2425470,03/10/2019,Long Jump,outdoor,6.2,metres,NULL,Heats,WC,Doha,1,0.6
1120868,81430,2423087,02/10/2019,100m Hurdles,outdoor,13.55,seconds,NULL,Heats,WC,Doha,1,0.5
1120868,112541,2658863,04/08/2021,100m Hurdles,outdoor,13.09,seconds,NULL,Heats,OG,Tokyo,1,-0.8
1120868,126941,2831616,18/07/2022,Long Jump,outdoor,6.52,metres,NULL,Heats,WC,Eugene OR,1,0.3
1120868,126941,2831603,18/07/2022,Javelin Throw,outdoor,58.29,metres,NULL,Heats,WC,Eugene OR,1,NULL
1120868,112541,2659081,04/08/2021,200m,outdoor,23.81,seconds,NULL,Heats,OG,Tokyo,1,0.7
1120868,112541,2659099,04/08/2021,Shot Put,outdoor,15.29,metres,NULL,Heats,OG,Tokyo,1,NULL
1086296,134640,2993946,01/10/2023,Half Marathon,outdoor,4471,seconds,40,Finals,WC,Rīga,1,NULL
1086296,112579,2659404,07/08/2021,Marathon,outdoor,9472,seconds,48,Finals,OG,Sapporo,1,NULL
1086296,126941,2831673,18/07/2022,Marathon,outdoor,9114,seconds,23,Finals,WC,Eugene OR,1,NULL
1086296,142291,3148762,11/08/2024,Marathon,outdoor,9217,seconds,49,Finals,OG,Paris,1,NULL
1086105,142291,3148595,09/08/2024,10000m,outdoor,1912.07,seconds,22,Finals,OG,Paris,1,NULL
1084907,112541,2657924,30/07/2021,High Jump,outdoor,2.21,metres,19,Quarter-finals,OG,Tokyo,1,NULL
1084907,81430,2391243,01/10/2019,High Jump,outdoor,2.17,metres,25,Quarter-finals,WC,Doha,1,NULL
1084792,81430,2391412,30/09/2019,200m,outdoor,20.54,seconds,5,Semi-finals,WC,Doha,1,-0.3
1084792,112541,2658912,03/08/2021,200m,outdoor,20.13,seconds,2,Semi-finals,OG,Tokyo,1,-0.2
1084792,126941,2831748,19/07/2022,200m,outdoor,20.87,seconds,8,Semi-finals,WC,Eugene OR,1,0.3
1084792,126941,2831654,18/07/2022,200m,outdoor,20.29,seconds,2,Heats,WC,Eugene OR,1,-0.3
1084792,112541,2659084,04/08/2021,200m,outdoor,20.21,seconds,7,Finals,OG,Tokyo,1,-0.5
1084792,81430,2453406,29/09/2019,200m,outdoor,20.37,seconds,3,Heats,WC,Doha,1,1
1084792,112541,2659024,03/08/2021,200m,outdoor,20.31,seconds,1,Heats,OG,Tokyo,1,-0.3
1084792,134418,2988729,24/08/2023,200m,outdoor,20.49,seconds,6,Semi-finals,WC,Budapest,1,-0.4
1084792,134418,2988613,23/08/2023,200m,outdoor,20.4,seconds,3,Heats,WC,Budapest,1,-0.2
1083965,81430,2465911,05/10/2019,Long Jump,outdoor,6.45,metres,22,Quarter-finals,WC,Doha,1,0.2
1083965,112541,2658885,03/08/2021,Long Jump,outdoor,6.5,metres,12,Finals,OG,Tokyo,1,0.5
1083965,112541,2658144,01/08/2021,Long Jump,outdoor,6.82,metres,5,Quarter-finals,OG,Tokyo,1,-0.6
1083521,112541,2657908,30/07/2021,100m,outdoor,11.33,seconds,5,Heats,OG,Tokyo,1,0.1
1083521,81430,2459599,28/09/2019,100m,outdoor,11.32,seconds,5,Heats,WC,Doha,1,-0.3
1082911,142291,3147505,04/08/2024,800m,outdoor,119.14,seconds,6,Semi-finals,OG,Paris,1,NULL
1082911,81430,2464262,28/09/2019,800m,outdoor,120.33,seconds,4,Semi-finals,WC,Doha,1,NULL
1082911,81430,2439559,27/09/2019,800m,outdoor,121.01,seconds,1,Heats,WC,Doha,1,NULL
1120868,112541,2659129,05/08/2021,Long Jump,outdoor,6.47,metres,NULL,Heats,OG,Tokyo,1,-0.3
1120868,126941,2831328,17/07/2022,200m,outdoor,23.73,seconds,NULL,Heats,WC,Eugene OR,1,1.4
1120868,126941,2831493,17/07/2022,100m Hurdles,outdoor,13.3,seconds,NULL,Heats,WC,Eugene OR,1,0.7
1120868,112541,2659230,05/08/2021,Javelin Throw,outdoor,51.2,metres,NULL,Heats,OG,Tokyo,1,NULL
1120868,81430,2462393,02/10/2019,200m,outdoor,24.43,seconds,NULL,Heats,WC,Doha,1,1
1120868,126941,2831681,18/07/2022,Heptathlon,outdoor,6867,points,2,Finals,WC,Eugene OR,1,NULL
1120868,112541,2688364,05/08/2021,Heptathlon,outdoor,6689,points,2,Finals,OG,Tokyo,1,NULL
1120302,81430,1043885,06/10/2019,Marathon,outdoor,8288,seconds,30,Finals,WC,Doha,1,NULL
1119130,112579,2659404,07/08/2021,Marathon,outdoor,9194,seconds,19,Finals,OG,Sapporo,1,NULL
1118481,81430,2411836,30/09/2019,Javelin Throw,outdoor,60.9,metres,12,Quarter-finals,WC,Doha,1,NULL
1118481,81430,2442691,01/10/2019,Javelin Throw,outdoor,55.86,metres,12,Finals,WC,Doha,1,NULL
1118481,112541,2659020,03/08/2021,Javelin Throw,outdoor,59.16,metres,19,Quarter-finals,OG,Tokyo,1,NULL
1118481,134418,2988586,23/08/2023,Javelin Throw,outdoor,54.15,metres,32,Quarter-finals,WC,Budapest,1,NULL
1118297,112541,2658179,02/08/2021,200m,outdoor,23.21,seconds,2,Heats,OG,Tokyo,1,-0.3
1118297,112541,2658375,02/08/2021,200m,outdoor,23.2,seconds,7,Semi-finals,OG,Tokyo,1,0.3
1118297,112541,2657908,30/07/2021,100m,outdoor,11.31,seconds,4,Heats,OG,Tokyo,1,-0.3
1118297,126941,2830548,16/07/2022,100m,outdoor,11.44,seconds,6,Heats,WC,Eugene OR,1,-0.1
1118297,142291,3146954,02/08/2024,100m,outdoor,11.38,seconds,5,Heats,OG,Paris,1,0.1
1118297,142291,3147159,04/08/2024,200m,outdoor,23.1,seconds,5,Heats,OG,Paris,1,1.4
1118297,126941,2831666,18/07/2022,200m,outdoor,23.41,seconds,6,Heats,WC,Eugene OR,1,-0.2
1118297,81430,2459599,28/09/2019,100m,outdoor,11.51,seconds,7,Heats,WC,Doha,1,-0.1
1118297,142291,3147259,05/08/2024,200m,outdoor,23.08,seconds,4,Quarter-finals,OG,Paris,1,0.6
1118297,123073,2753672,18/03/2022,60m,indoor,7.24,seconds,5,Heats,WC,Beograd,1,NULL
1118297,123073,2753703,18/03/2022,60m,indoor,7.24,seconds,8,Semi-finals,WC,Beograd,1,NULL
1095520,112541,2658863,04/08/2021,100m Hurdles,outdoor,13.27,seconds,NULL,Heats,OG,Tokyo,1,0.2
1095520,112541,2658990,04/08/2021,High Jump,outdoor,1.86,metres,NULL,Heats,OG,Tokyo,1,NULL
1095520,81430,2425470,03/10/2019,Long Jump,outdoor,6.77,metres,NULL,Heats,WC,Doha,1,0.2
1095520,81430,2429475,03/10/2019,Javelin Throw,outdoor,43.93,metres,NULL,Heats,WC,Doha,1,NULL
1095520,126941,2830671,17/07/2022,High Jump,outdoor,1.83,metres,NULL,Heats,WC,Eugene OR,1,NULL
1095520,81430,2436263,02/10/2019,Shot Put,outdoor,13.86,metres,NULL,Heats,WC,Doha,1,NULL
1095520,81430,2435104,04/10/2019,800m,outdoor,127.26,seconds,NULL,Heats,WC,Doha,1,NULL
1095520,134418,2988052,19/08/2023,Shot Put,outdoor,13.64,metres,NULL,Heats,WC,Budapest,1,NULL
1095520,134418,2988049,19/08/2023,High Jump,outdoor,1.86,metres,NULL,Heats,WC,Budapest,1,NULL
1095520,142291,3148608,09/08/2024,Heptathlon,outdoor,6844,points,2,Finals,OG,Paris,1,NULL
1095520,142291,3148609,09/08/2024,Long Jump,outdoor,6.4,metres,NULL,Heats,OG,Paris,1,2.1
1095520,134418,2988040,19/08/2023,100m Hurdles,outdoor,13.5,seconds,NULL,Heats,WC,Budapest,1,0.4
1095520,134418,2988048,19/08/2023,200m,outdoor,23.48,seconds,NULL,Heats,WC,Budapest,1,0
1095520,134418,2988102,20/08/2023,800m,outdoor,125.63,seconds,NULL,Heats,WC,Budapest,1,NULL
1095520,134418,2988084,20/08/2023,Javelin Throw,outdoor,46.14,metres,NULL,Heats,WC,Budapest,1,NULL
1095520,134418,2988092,20/08/2023,Heptathlon,outdoor,6740,points,1,Finals,WC,Budapest,1,NULL
1095520,134418,2988103,20/08/2023,Long Jump,outdoor,6.54,metres,NULL,Heats,WC,Budapest,1,-0.1
1095520,142291,3148426,08/08/2024,High Jump,outdoor,1.92,metres,NULL,Heats,OG,Paris,1,NULL
1095520,142291,3148497,09/08/2024,800m,outdoor,124.9,seconds,NULL,Heats,OG,Paris,1,NULL
1095520,142291,3148510,09/08/2024,Javelin Throw,outdoor,45.49,metres,NULL,Heats,OG,Paris,1,NULL
1095520,142291,3148511,09/08/2024,Long Jump,outdoor,6.04,metres,NULL,NULL,OG,Paris,1,0.7
1095520,142291,3148386,08/08/2024,100m Hurdles,outdoor,13.4,seconds,NULL,Heats,OG,Paris,1,0.1
1095520,142291,3148294,08/08/2024,Shot Put,outdoor,14.44,metres,NULL,Heats,OG,Paris,1,NULL
1107975,126941,2832066,21/07/2022,5000m,outdoor,817.62,seconds,12,Heats,WC,Eugene OR,1,NULL
1107390,112541,2658025,30/07/2021,800m,outdoor,130.23,seconds,8,Heats,OG,Tokyo,1,NULL
1107159,126941,2830534,15/07/2022,20km Walk,outdoor,5927,seconds,33,Finals,WC,Eugene OR,1,NULL
1106857,142291,3146913,01/08/2024,20km Walk,outdoor,5686,seconds,34,Finals,OG,Paris,1,NULL
1106857,112579,2659391,06/08/2021,20km Walk,outdoor,6089,seconds,45,Finals,OG,Sapporo,1,NULL
1106857,112541,2659304,06/08/2021,20km Walk,outdoor,6089,seconds,45,Finals,OG,Tokyo,1,NULL
1106263,112541,2658209,02/08/2021,Hammer Throw,outdoor,67.53,metres,30,Quarter-finals,OG,Tokyo,1,NULL
1106162,81430,2394239,28/09/2019,10000m,outdoor,1872.56,seconds,10,Finals,WC,Doha,1,NULL
1106162,112541,2659389,07/08/2021,10000m,outdoor,1869.58,seconds,10,Finals,OG,Tokyo,1,NULL
1106162,142291,3148762,11/08/2024,Marathon,outdoor,8993,seconds,23,Finals,OG,Paris,1,NULL
1105621,81430,2465911,05/10/2019,Long Jump,outdoor,6.53,metres,12,Quarter-finals,WC,Doha,1,0.6
1105621,81430,2400533,06/10/2019,Long Jump,outdoor,6.54,metres,9,Finals,WC,Doha,1,0.2
1105485,134418,2988804,25/08/2023,Long Jump,outdoor,7.09,metres,NULL,NULL,WC,Budapest,1,-0.1
1105485,134418,2988768,25/08/2023,100m,outdoor,11.01,seconds,NULL,NULL,WC,Budapest,1,-0.1
1105368,135095,3031041,02/03/2024,60m,indoor,7.28,seconds,6,Heats,WC,Glasgow,1,NULL
1105368,142291,3146954,02/08/2024,100m,outdoor,11.56,seconds,7,Heats,OG,Paris,1,-0.4
1105368,123073,2753703,18/03/2022,60m,indoor,7.18,seconds,5,Semi-finals,WC,Beograd,1,NULL
1105368,123073,2753672,18/03/2022,60m,indoor,7.19,seconds,2,Heats,WC,Beograd,1,NULL
1104833,112541,2659304,06/08/2021,20km Walk,outdoor,5842,seconds,31,Finals,OG,Tokyo,1,NULL
1104833,112579,2659391,06/08/2021,20km Walk,outdoor,5842,seconds,31,Finals,OG,Sapporo,1,NULL
1104811,81430,2406300,01/10/2019,200m,outdoor,23.44,seconds,7,Semi-finals,WC,Doha,1,0.5
1104811,81430,2419934,30/09/2019,200m,outdoor,23.08,seconds,2,Heats,WC,Doha,1,-0.3
1104552,81430,2464389,27/09/2019,3000m Steeplechase,outdoor,605.1,seconds,14,Heats,WC,Doha,0,NULL
1104358,112541,2659020,03/08/2021,Javelin Throw,outdoor,60.78,metres,13,Quarter-finals,OG,Tokyo,1,NULL
1109479,126941,2831666,18/07/2022,200m,outdoor,22.41,seconds,2,Heats,WC,Eugene OR,1,-0.2
1109479,126941,2831327,17/07/2022,100m,outdoor,10.82,seconds,1,Semi-finals,WC,Eugene OR,1,-0.2
1109479,81430,2459599,28/09/2019,100m,outdoor,11.14,seconds,1,Heats,WC,Doha,1,-0.4
1109479,126941,2831737,19/07/2022,200m,outdoor,21.97,seconds,3,Semi-finals,WC,Eugene OR,1,1.4
1109271,112541,2658973,03/08/2021,Triple Jump,outdoor,16.59,metres,18,Quarter-finals,OG,Tokyo,1,-0.5
1109271,126941,2832077,21/07/2022,Triple Jump,outdoor,16.53,metres,16,Quarter-finals,WC,Eugene OR,1,0.9
1109271,134418,2988008,19/08/2023,Triple Jump,outdoor,16.71,metres,12,Quarter-finals,WC,Budapest,1,0.3
1109271,135095,3024097,02/03/2024,Triple Jump,indoor,16.14,metres,12,Finals,WC,Glasgow,1,NULL
1109271,134418,2988377,21/08/2023,Triple Jump,outdoor,16.62,metres,9,Finals,WC,Budapest,1,-0.2
1109239,134418,2988050,19/08/2023,20km Walk,outdoor,5066,seconds,38,Finals,WC,Budapest,1,NULL
1109239,81430,2454014,29/09/2019,50km Walk,outdoor,15759,seconds,17,Finals,WC,Doha,1,NULL
1109239,112579,2659360,06/08/2021,50km Walk,outdoor,15169,seconds,36,Finals,OG,Sapporo,1,NULL
1108954,126941,2831654,18/07/2022,200m,outdoor,20.72,seconds,3,Heats,WC,Eugene OR,1,0
1108954,112541,2659024,03/08/2021,200m,outdoor,21.02,seconds,6,Heats,OG,Tokyo,1,-0.3
1108954,126941,2831748,19/07/2022,200m,outdoor,20.77,seconds,7,Semi-finals,WC,Eugene OR,1,-0.1
1108954,142291,3147517,05/08/2024,200m,outdoor,20.67,seconds,5,Heats,OG,Paris,1,0.2
1108954,142291,3147778,06/08/2024,200m,outdoor,20.72,seconds,4,Quarter-finals,OG,Paris,1,1
1108954,134418,2988729,24/08/2023,200m,outdoor,20.54,seconds,7,Semi-finals,WC,Budapest,1,-0.1
1108954,134418,2988613,23/08/2023,200m,outdoor,20.27,seconds,4,Heats,WC,Budapest,1,0
1108796,134418,2988080,20/08/2023,400m Hurdles,outdoor,50.27,seconds,7,Heats,WC,Budapest,1,NULL
1108470,126941,2832077,21/07/2022,Triple Jump,outdoor,15.98,metres,26,Quarter-finals,WC,Eugene OR,1,1
1108470,81430,2441365,27/09/2019,Triple Jump,outdoor,16.77,metres,17,Quarter-finals,WC,Doha,1,0.3
1108470,112541,2658973,03/08/2021,Triple Jump,outdoor,16.3,metres,22,Quarter-finals,OG,Tokyo,1,-0.9
1082911,126941,2832152,21/07/2022,800m,outdoor,120.06,seconds,1,Heats,WC,Eugene OR,1,NULL
1082911,123073,2753791,19/03/2022,800m,indoor,121.65,seconds,1,Heats,WC,Beograd,1,NULL
1082911,123073,2754566,20/03/2022,800m,indoor,121.18,seconds,4,Finals,WC,Beograd,1,NULL
1082911,126941,2832173,22/07/2022,800m,outdoor,118.73,seconds,2,Semi-finals,WC,Eugene OR,1,NULL
1082911,112541,2658025,30/07/2021,800m,outdoor,119.83,seconds,1,Heats,OG,Tokyo,1,NULL
1082911,142291,3146986,02/08/2024,800m,outdoor,118.66,seconds,1,Heats,OG,Paris,1,NULL
1082911,81430,2397966,30/09/2019,800m,outdoor,120.11,seconds,6,Finals,WC,Doha,1,NULL
1082911,112541,2658146,31/07/2021,800m,outdoor,119.57,seconds,1,Semi-finals,OG,Tokyo,1,NULL
1082911,112541,2658994,03/08/2021,800m,outdoor,118.26,seconds,8,Finals,OG,Tokyo,1,NULL
1082911,134418,2988611,23/08/2023,800m,outdoor,119.64,seconds,2,Heats,WC,Budapest,1,NULL
1082911,134418,2988801,25/08/2023,800m,outdoor,120.78,seconds,3,Semi-finals,WC,Budapest,1,NULL
1082911,135095,3024185,01/03/2024,800m,indoor,120.83,seconds,2,Heats,WC,Glasgow,1,NULL
1082911,126941,2832347,24/07/2022,800m,outdoor,117.9,seconds,5,Finals,WC,Eugene OR,1,NULL
1082911,135095,3034253,02/03/2024,800m,indoor,121.41,seconds,6,Semi-finals,WC,Glasgow,1,NULL
1082712,81430,2467189,27/09/2019,Pole Vault,outdoor,4.35,metres,22,Quarter-finals,WC,Doha,1,NULL
1082712,112541,2659011,02/08/2021,Pole Vault,outdoor,4.4,metres,23,Quarter-finals,OG,Tokyo,1,NULL
1082534,112541,2658912,03/08/2021,200m,outdoor,20.31,seconds,6,Semi-finals,OG,Tokyo,1,0.2
1082534,81430,2396479,01/10/2019,200m,outdoor,20.07,seconds,5,Finals,WC,Doha,1,0.3
1082534,81430,2391412,30/09/2019,200m,outdoor,20.16,seconds,2,Semi-finals,WC,Doha,1,-0.3
1082534,112541,2659024,03/08/2021,200m,outdoor,20.54,seconds,2,Heats,OG,Tokyo,1,-0.6
1082534,81430,2453406,29/09/2019,200m,outdoor,20.27,seconds,2,Heats,WC,Doha,1,0.5
1082534,134418,2988613,23/08/2023,200m,outdoor,20.89,seconds,6,Heats,WC,Budapest,1,-0.2
1081541,81430,2454014,29/09/2019,50km Walk,outdoor,15424,seconds,12,Finals,WC,Doha,1,NULL
1080721,81430,2465497,27/09/2019,Long Jump,outdoor,7.86,metres,13,Quarter-finals,WC,Doha,1,-0.6
1118297,134418,2988578,23/08/2023,200m,outdoor,23.13,seconds,6,Heats,WC,Budapest,1,-0.7
1118297,135095,3031041,02/03/2024,60m,indoor,7.33,seconds,6,Heats,WC,Glasgow,1,NULL
1118297,134418,2988098,20/08/2023,100m,outdoor,11.29,seconds,4,Heats,WC,Budapest,1,0.2
1117260,81430,2419974,02/10/2019,1500m,outdoor,248.51,seconds,4,Heats,WC,Doha,1,NULL
1117260,81430,2408018,03/10/2019,1500m,outdoor,254.91,seconds,2,Semi-finals,WC,Doha,1,NULL
1117260,81430,2445415,05/10/2019,1500m,outdoor,234.99,seconds,4,Finals,WC,Doha,1,NULL
1115205,126941,2831341,17/07/2022,Pole Vault,outdoor,4.3,metres,13,Finals,WC,Eugene OR,1,NULL
1115205,112541,2659011,02/08/2021,Pole Vault,outdoor,4.55,metres,13,Quarter-finals,OG,Tokyo,1,NULL
1115205,112541,2659267,05/08/2021,Pole Vault,outdoor,4.5,metres,8,Finals,OG,Tokyo,1,NULL
1115205,123073,2753744,19/03/2022,Pole Vault,indoor,4.45,metres,7,Finals,WC,Beograd,1,NULL
1115205,81430,2467189,27/09/2019,Pole Vault,outdoor,4.5,metres,19,Quarter-finals,WC,Doha,1,NULL
1115205,126941,2830565,15/07/2022,Pole Vault,outdoor,4.5,metres,1,Quarter-finals,WC,Eugene OR,1,NULL
1114050,81430,2382601,30/09/2019,5000m,outdoor,807.05,seconds,11,Finals,WC,Doha,1,NULL
1114050,81430,2453333,27/09/2019,5000m,outdoor,802.11,seconds,8,Heats,WC,Doha,1,NULL
1113132,126941,2832200,22/07/2022,Pole Vault,outdoor,5.5,metres,11,Quarter-finals,WC,Eugene OR,1,NULL
1113132,112541,2658111,31/07/2021,Pole Vault,outdoor,5.65,metres,15,Quarter-finals,OG,Tokyo,1,NULL
1113132,81430,2419436,28/09/2019,Pole Vault,outdoor,5.6,metres,19,Quarter-finals,WC,Doha,1,NULL
1113132,142291,3147128,03/08/2024,Pole Vault,outdoor,5.6,metres,15,Quarter-finals,OG,Paris,1,NULL
1113132,134418,2988616,23/08/2023,Pole Vault,outdoor,5.75,metres,9,Quarter-finals,WC,Budapest,1,NULL
1113132,134418,2988914,26/08/2023,Pole Vault,outdoor,5.55,metres,12,Finals,WC,Budapest,1,NULL
1112507,112579,2659360,06/08/2021,50km Walk,outdoor,14020,seconds,10,Finals,OG,Sapporo,1,NULL
1112507,81430,2454014,29/09/2019,50km Walk,outdoor,14866,seconds,6,Finals,WC,Doha,1,NULL
1111627,112579,2659404,07/08/2021,Marathon,outdoor,9610,seconds,56,Finals,OG,Sapporo,1,NULL
1111627,134640,2993946,01/10/2023,Half Marathon,outdoor,4249,seconds,21,Finals,WC,Rīga,1,NULL
1080721,126941,2830602,16/07/2022,Long Jump,outdoor,7.8,metres,12,Finals,WC,Eugene OR,1,0.2
1080721,112541,2658214,31/07/2021,Long Jump,outdoor,7.93,metres,14,Quarter-finals,OG,Tokyo,1,0.1
1080721,126941,2830546,15/07/2022,Long Jump,outdoor,7.99,metres,8,Quarter-finals,WC,Eugene OR,1,0
1080721,134418,2988597,23/08/2023,Long Jump,outdoor,7.78,metres,20,Quarter-finals,WC,Budapest,1,0.5
1080605,112579,2700858,08/08/2021,Marathon,outdoor,8495,seconds,57,Finals,OG,Sapporo,1,NULL
1080605,126941,2830580,17/07/2022,Marathon,outdoor,7874,seconds,23,Finals,WC,Eugene OR,1,NULL
1080605,112541,2659454,08/08/2021,Marathon,outdoor,8495,seconds,57,Finals,OG,Tokyo,1,NULL
1080498,81430,2464262,28/09/2019,800m,outdoor,120.8,seconds,2,Semi-finals,WC,Doha,1,NULL
1080498,81430,2439559,27/09/2019,800m,outdoor,123.44,seconds,3,Heats,WC,Doha,1,NULL
1080498,81430,2445415,05/10/2019,1500m,outdoor,239.93,seconds,9,Finals,WC,Doha,1,NULL
1080498,81430,2419974,02/10/2019,1500m,outdoor,248.32,seconds,1,Heats,WC,Doha,1,NULL
1080498,112541,2658146,31/07/2021,800m,outdoor,119.86,seconds,6,Semi-finals,OG,Tokyo,1,NULL
1080498,112541,2658025,30/07/2021,800m,outdoor,120.96,seconds,3,Heats,OG,Tokyo,1,NULL
1080498,81430,2408018,03/10/2019,1500m,outdoor,254.94,seconds,3,Semi-finals,WC,Doha,1,NULL
1080498,81430,2397966,30/09/2019,800m,outdoor,120.48,seconds,7,Finals,WC,Doha,1,NULL
1080269,112541,2659095,05/08/2021,High Jump,outdoor,1.9,metres,20,Quarter-finals,OG,Tokyo,1,NULL
1080269,81430,2455207,27/09/2019,High Jump,outdoor,1.92,metres,14,Quarter-finals,WC,Doha,1,NULL
1080254,112541,2658097,31/07/2021,100m Hurdles,outdoor,13.98,seconds,9,Heats,OG,Tokyo,1,0.3
1076886,112579,2659360,06/08/2021,50km Walk,outdoor,14048,seconds,12,Finals,OG,Sapporo,1,NULL
1076886,142291,3146911,01/08/2024,20km Walk,outdoor,4931,seconds,27,Finals,OG,Paris,1,NULL
1076676,112541,2658118,31/07/2021,100m,outdoor,10.44,seconds,8,Heats,OG,Tokyo,1,0.1
1076294,135095,3021806,01/03/2024,60m,indoor,6.63,seconds,5,Heats,WC,Glasgow,1,NULL
1076294,135095,3008244,01/03/2024,60m,indoor,6.62,seconds,5,Semi-finals,WC,Glasgow,1,NULL
1075874,112541,2657924,30/07/2021,High Jump,outdoor,2.17,metres,32,Quarter-finals,OG,Tokyo,1,NULL
1108394,112541,2658101,30/07/2021,Shot Put,outdoor,17.33,metres,24,Quarter-finals,OG,Tokyo,1,NULL
1105596,112541,2657556,30/07/2021,3000m Steeplechase,outdoor,526.57,seconds,13,Heats,OG,Tokyo,1,NULL
1105326,126941,2830856,17/07/2022,400m,outdoor,51.07,seconds,3,Heats,WC,Eugene OR,1,NULL
1105326,142291,3147525,05/08/2024,400m,outdoor,50.93,seconds,4,Heats,OG,Paris,1,NULL
1105326,142291,3147905,06/08/2024,400m,outdoor,50.59,seconds,1,Quarter-finals,OG,Paris,1,NULL
1105326,142291,3148099,07/08/2024,400m,outdoor,51.14,seconds,5,Semi-finals,OG,Paris,1,NULL
1105326,126941,2831923,20/07/2022,400m,outdoor,50.99,seconds,5,Semi-finals,WC,Eugene OR,1,NULL
1105326,134418,2988319,21/08/2023,400m,outdoor,50.74,seconds,4,Semi-finals,WC,Budapest,1,NULL
1105326,134418,2988077,20/08/2023,400m,outdoor,50.6,seconds,2,Heats,WC,Budapest,1,NULL
1105295,112541,2659454,08/08/2021,Marathon,outdoor,8121,seconds,21,Finals,OG,Tokyo,1,NULL
1105295,112579,2700858,08/08/2021,Marathon,outdoor,8121,seconds,21,Finals,OG,Sapporo,1,NULL
1105295,81430,1043885,06/10/2019,Marathon,outdoor,7935,seconds,10,Finals,WC,Doha,1,NULL
1104608,126941,2832152,21/07/2022,800m,outdoor,122.48,seconds,6,Heats,WC,Eugene OR,1,NULL
1104493,126941,2831667,18/07/2022,Discus Throw,outdoor,58.11,metres,20,Quarter-finals,WC,Eugene OR,1,NULL
1104493,112541,2658100,31/07/2021,Discus Throw,outdoor,58.9,metres,21,Quarter-finals,OG,Tokyo,1,NULL
1104493,142291,3146999,02/08/2024,Discus Throw,outdoor,59.43,metres,26,Quarter-finals,OG,Paris,1,NULL
1104493,134418,2988086,20/08/2023,Discus Throw,outdoor,59.15,metres,17,Quarter-finals,WC,Budapest,1,NULL
