AthleteGUID,CompetitionID,EventID,dateid,EventName,Terrain,PerformanceValues,PerformanceUnits,CompPosition,CompRound,CompName,CompVenue,ValidPerformance,EventWind,AthleteName,AthleteGender,Nationality
1158636,112541,2658973,03/08/2021,Triple Jump,outdoor,15.65,metres,26.0,Quarter-finals,OG,Tokyo,1,0.5,Alexsandro Melo,M         ,BRA
1158636,112541,2658214,31/07/2021,Long Jump,outdoor,6.95,metres,29.0,Quarter-finals,OG,Tokyo,1,-0.1,Alexsandro Melo,M         ,BRA
1158636,123073,2753641,18/03/2022,Triple Jump,indoor,16.07,metres,11.0,Finals,WC,Beograd,1,,Alexsandro Melo,M         ,BRA
1158636,81430,2441365,27/09/2019,Triple Jump,outdoor,16.26,metres,27.0,Quarter-finals,WC,Doha,1,0.3,Alexsandro Melo,M         ,BRA
1158459,123073,2753704,18/03/2022,800m,indoor,109.59,seconds,5.0,Heats,WC,Beograd,1,,Aurele Vandeputte,M         ,BEL
1158437,126941,2830561,16/07/2022,110m Hurdles,outdoor,13.81,seconds,6.0,Heats,WC,Eugene OR,1,0.4,Wellington Zaza,M         ,LBR
1158402,81430,2439898,04/10/2019,High Jump,outdoor,2.3,metres,5.0,Finals,WC,Doha,1,,Luis Zayas,M         ,CUB
1158402,81430,2391243,01/10/2019,High Jump,outdoor,2.29,metres,4.0,Quarter-finals,WC,Doha,1,,Luis Zayas,M         ,CUB
1158402,112541,2657924,30/07/2021,High Jump,outdoor,2.17,metres,26.0,Quarter-finals,OG,Tokyo,1,,Luis Zayas,M         ,CUB
1158402,126941,2830457,15/07/2022,High Jump,outdoor,2.28,metres,5.0,Quarter-finals,WC,Eugene OR,1,,Luis Zayas,M         ,CUB
1158402,126941,2831668,18/07/2022,High Jump,outdoor,2.27,metres,6.0,Finals,WC,Eugene OR,1,,Luis Zayas,M         ,CUB
1158402,142291,3148218,07/08/2024,High Jump,outdoor,2.24,metres,14.0,Quarter-finals,OG,Paris,1,,Luis Zayas,M         ,CUB
1158402,134418,2988413,22/08/2023,High Jump,outdoor,2.33,metres,4.0,Finals,WC,Budapest,1,,Luis Zayas,M         ,CUB
1158402,134418,2988083,20/08/2023,High Jump,outdoor,2.28,metres,12.0,Quarter-finals,WC,Budapest,1,,Luis Zayas,M         ,CUB
1158294,134418,2988080,20/08/2023,400m Hurdles,outdoor,48.27,seconds,2.0,Heats,WC,Budapest,1,,Ludvy Vaillant,M         ,FRA
1158294,134418,2988551,21/08/2023,400m Hurdles,outdoor,48.48,seconds,3.0,Semi-finals,WC,Budapest,1,,Ludvy Vaillant,M         ,FRA
1150974,142291,3147279,05/08/2024,Pole Vault,outdoor,5.8,metres,7.0,Finals,OG,Paris,1,,Huang Bokai,M         ,CHN
1150974,134418,2988616,23/08/2023,Pole Vault,outdoor,5.75,metres,13.0,Quarter-finals,WC,Budapest,1,,Huang Bokai,M         ,CHN
1150974,134418,2988914,26/08/2023,Pole Vault,outdoor,5.75,metres,6.0,Finals,WC,Budapest,1,,Huang Bokai,M         ,CHN
1150966,134418,2988718,25/08/2023,Javelin Throw,outdoor,63.18,metres,4.0,Finals,WC,Budapest,1,,Anete Sietiņa,W         ,LAT
1150966,134418,2988586,23/08/2023,Javelin Throw,outdoor,61.27,metres,8.0,Quarter-finals,WC,Budapest,1,,Anete Sietiņa,W         ,LAT
1150966,112541,2659020,03/08/2021,Javelin Throw,outdoor,58.84,metres,21.0,Quarter-finals,OG,Tokyo,1,,Anete Sietiņa,W         ,LAT
1150966,142291,3148109,07/08/2024,Javelin Throw,outdoor,60.47,metres,15.0,Quarter-finals,OG,Paris,1,,Anete Sietiņa,W         ,LAT
1150966,81430,2411836,30/09/2019,Javelin Throw,outdoor,56.7,metres,24.0,Quarter-finals,WC,Doha,1,,Anete Sietiņa,W         ,LAT
1150629,126941,2831893,20/07/2022,400m Hurdles,outdoor,55.53,seconds,6.0,Semi-finals,WC,Eugene OR,1,,Portia Bing,W         ,NZL
1150629,126941,2831753,19/07/2022,400m Hurdles,outdoor,55.72,seconds,5.0,Heats,WC,Eugene OR,1,,Portia Bing,W         ,NZL
1150547,142291,3147162,04/08/2024,Hammer Throw,outdoor,69.38,metres,17.0,Quarter-finals,OG,Paris,1,,Stamatía Skarvélis,W         ,GRE
1150547,81430,2434389,27/09/2019,Hammer Throw,outdoor,69.65,metres,17.0,Quarter-finals,WC,Doha,1,,Stamatía Skarvélis,W         ,GRE
1150547,112541,2658139,01/08/2021,Hammer Throw,outdoor,69.01,metres,18.0,Quarter-finals,OG,Tokyo,1,,Stamatía Skarvélis,W         ,GRE
1150547,126941,2829876,15/07/2022,Hammer Throw,outdoor,67.2,metres,26.0,Quarter-finals,WC,Eugene OR,1,,Stamatía Skarvélis,W         ,GRE
1150547,134418,2988591,23/08/2023,Hammer Throw,outdoor,67.53,metres,26.0,Quarter-finals,WC,Budapest,1,,Stamatía Skarvélis,W         ,GRE
1149979,81430,2379430,30/09/2019,400m,outdoor,51.76,seconds,2.0,Heats,WC,Doha,1,,Deborah Sananes,W         ,FRA
1158294,81430,2445944,27/09/2019,400m Hurdles,outdoor,49.49,seconds,2.0,Heats,WC,Doha,1,,Ludvy Vaillant,M         ,FRA
1158294,112541,2657563,30/07/2021,400m Hurdles,outdoor,49.23,seconds,5.0,Heats,OG,Tokyo,1,,Ludvy Vaillant,M         ,FRA
1158294,81430,2408480,28/09/2019,400m Hurdles,outdoor,49.1,seconds,4.0,Semi-finals,WC,Doha,1,,Ludvy Vaillant,M         ,FRA
1158294,112541,2658153,01/08/2021,400m Hurdles,outdoor,49.02,seconds,7.0,Semi-finals,OG,Tokyo,1,,Ludvy Vaillant,M         ,FRA
1157890,134418,2988103,20/08/2023,Long Jump,outdoor,6.1,metres,,Heats,WC,Budapest,1,0.3,Sophie Weißenberg,W         ,GER
1157890,134418,2988084,20/08/2023,Javelin Throw,outdoor,48.51,metres,,Heats,WC,Budapest,1,,Sophie Weißenberg,W         ,GER
1157890,134418,2988048,19/08/2023,200m,outdoor,23.88,seconds,,Heats,WC,Budapest,1,0.0,Sophie Weißenberg,W         ,GER
1157890,134418,2988049,19/08/2023,High Jump,outdoor,1.86,metres,,Heats,WC,Budapest,1,,Sophie Weißenberg,W         ,GER
1157890,134418,2988040,19/08/2023,100m Hurdles,outdoor,13.58,seconds,,Heats,WC,Budapest,1,-0.2,Sophie Weißenberg,W         ,GER
1157890,134418,2988052,19/08/2023,Shot Put,outdoor,13.97,metres,,Heats,WC,Budapest,1,,Sophie Weißenberg,W         ,GER
1157890,126941,2830671,17/07/2022,High Jump,outdoor,1.74,metres,,Heats,WC,Eugene OR,1,,Sophie Weißenberg,W         ,GER
1157890,126941,2831223,17/07/2022,Shot Put,outdoor,13.57,metres,,Heats,WC,Eugene OR,1,,Sophie Weißenberg,W         ,GER
1157890,126941,2831328,17/07/2022,200m,outdoor,24.06,seconds,,Heats,WC,Eugene OR,1,1.4,Sophie Weißenberg,W         ,GER
1157890,126941,2831493,17/07/2022,100m Hurdles,outdoor,13.51,seconds,,Heats,WC,Eugene OR,1,1.4,Sophie Weißenberg,W         ,GER
1157785,126941,2831663,18/07/2022,1500m,outdoor,243.26,seconds,9.0,Finals,WC,Eugene OR,1,,Georgia Griffith,W         ,AUS
1157785,142291,3147917,06/08/2024,1500m,outdoor,239.22,seconds,4.0,Heats,OG,Paris,1,,Georgia Griffith,W         ,AUS
1157785,126941,2830601,16/07/2022,1500m,outdoor,245.16,seconds,4.0,Semi-finals,WC,Eugene OR,1,,Georgia Griffith,W         ,AUS
1157785,126941,2830557,15/07/2022,1500m,outdoor,247.65,seconds,3.0,Heats,WC,Eugene OR,1,,Georgia Griffith,W         ,AUS
1157785,81430,2419974,02/10/2019,1500m,outdoor,247.73,seconds,10.0,Heats,WC,Doha,1,,Georgia Griffith,W         ,AUS
1157785,81430,2408018,03/10/2019,1500m,outdoor,257.15,seconds,10.0,Semi-finals,WC,Doha,1,,Georgia Griffith,W         ,AUS
1157785,112541,2658136,02/08/2021,1500m,outdoor,254.43,seconds,14.0,Heats,OG,Tokyo,1,,Georgia Griffith,W         ,AUS
1157785,142291,3148387,08/08/2024,1500m,outdoor,242.69,seconds,9.0,Semi-finals,OG,Paris,1,,Georgia Griffith,W         ,AUS
1149979,81430,2464050,01/10/2019,400m,outdoor,52.24,seconds,7.0,Semi-finals,WC,Doha,1,,Deborah Sananes,W         ,FRA
1149845,112541,2657908,30/07/2021,100m,outdoor,11.79,seconds,8.0,Heats,OG,Tokyo,1,-0.4,Farzaneh Fasihi,W         ,IRI
1149845,112541,2657762,30/07/2021,100m,outdoor,11.76,seconds,1.0,Single race,OG,Tokyo,1,0.5,Farzaneh Fasihi,W         ,IRI
1149845,142291,3146954,02/08/2024,100m,outdoor,11.51,seconds,7.0,Heats,OG,Paris,1,1.0,Farzaneh Fasihi,W         ,IRI
1149845,134418,2988098,20/08/2023,100m,outdoor,11.63,seconds,7.0,Heats,WC,Budapest,1,0.0,Farzaneh Fasihi,W         ,IRI
1149546,112541,2658180,01/08/2021,3000m Steeplechase,outdoor,592.89,seconds,12.0,Heats,OG,Tokyo,1,,Belén Casetta,W         ,ARG
1149546,126941,2830562,16/07/2022,3000m Steeplechase,outdoor,569.05,seconds,7.0,Heats,WC,Eugene OR,1,,Belén Casetta,W         ,ARG
1149546,81430,2464389,27/09/2019,3000m Steeplechase,outdoor,585.07,seconds,9.0,Heats,WC,Doha,1,,Belén Casetta,W         ,ARG
1149546,142291,3147153,04/08/2024,3000m Steeplechase,outdoor,574.78,seconds,11.0,Heats,OG,Paris,1,,Belén Casetta,W         ,ARG
1148925,126941,2830562,16/07/2022,3000m Steeplechase,outdoor,594.1,seconds,13.0,Heats,WC,Eugene OR,1,,U.K. Nilani Rathnayake,W         ,SRI
1148524,81430,1050951,01/10/2019,High Jump,outdoor,2.17,metres,25.0,Quarter-finals,WC,Doha,1,,Joel Baden,M         ,AUS
1148524,126941,2830457,15/07/2022,High Jump,outdoor,2.28,metres,9.0,Quarter-finals,WC,Eugene OR,1,,Joel Baden,M         ,AUS
1148524,81430,2391243,01/10/2019,High Jump,outdoor,2.17,metres,24.0,Quarter-finals,WC,Doha,1,,Joel Baden,M         ,AUS
1148524,126941,2831668,18/07/2022,High Jump,outdoor,2.27,metres,10.0,Finals,WC,Eugene OR,1,,Joel Baden,M         ,AUS
1148524,134418,2988083,20/08/2023,High Jump,outdoor,2.14,metres,32.0,Quarter-finals,WC,Budapest,1,,Joel Baden,M         ,AUS
1148524,142291,3148218,07/08/2024,High Jump,outdoor,2.15,metres,27.0,Quarter-finals,OG,Paris,1,,Joel Baden,M         ,AUS
1148055,81430,2409000,02/10/2019,Shot Put,outdoor,18.3,metres,11.0,Quarter-finals,WC,Doha,1,,Brittany Crew,W         ,CAN
1148055,81430,2417126,03/10/2019,Shot Put,outdoor,18.55,metres,8.0,Finals,WC,Doha,1,,Brittany Crew,W         ,CAN
1147674,142291,3148595,09/08/2024,10000m,outdoor,1886.55,seconds,17.0,Finals,OG,Paris,1,,Daisy Jepkemei,W         ,KAZ
1159942,126941,2832273,24/07/2022,Pole Vault,outdoor,4.7,metres,,,WC,Eugene OR,1,,Steven Bastien,M         ,USA
1159942,126941,2832231,23/07/2022,400m,outdoor,47.95,seconds,,,WC,Eugene OR,1,,Steven Bastien,M         ,USA
1159942,126941,2832199,23/07/2022,Long Jump,outdoor,7.41,metres,,,WC,Eugene OR,1,2.1,Steven Bastien,M         ,USA
1159942,123073,2753591,18/03/2022,High Jump,indoor,2.08,metres,,Heats,WC,Beograd,1,,Steven Bastien,M         ,USA
1159942,123073,2753560,18/03/2022,Long Jump,indoor,7.56,metres,,Heats,WC,Beograd,1,,Steven Bastien,M         ,USA
1159942,123073,2753731,19/03/2022,Pole Vault,indoor,4.7,metres,,Heats,WC,Beograd,1,,Steven Bastien,M         ,USA
1159942,112541,2659228,05/08/2021,Pole Vault,outdoor,4.6,metres,,,OG,Tokyo,1,,Steven Bastien,M         ,USA
1159942,112541,2659083,05/08/2021,110m Hurdles,outdoor,14.42,seconds,,,OG,Tokyo,1,-1.0,Steven Bastien,M         ,USA
1159942,112541,2659091,04/08/2021,400m,outdoor,47.64,seconds,,,OG,Tokyo,1,,Steven Bastien,M         ,USA
1159942,112541,2659076,04/08/2021,High Jump,outdoor,2.05,metres,,,OG,Tokyo,1,,Steven Bastien,M         ,USA
1159942,112541,2658979,04/08/2021,Long Jump,outdoor,7.39,metres,,,OG,Tokyo,1,0.2,Steven Bastien,M         ,USA
1159942,112541,2658893,04/08/2021,100m,outdoor,10.69,seconds,,,OG,Tokyo,1,0.2,Steven Bastien,M         ,USA
1159942,126941,2832405,24/07/2022,110m Hurdles,outdoor,14.75,seconds,,,WC,Eugene OR,1,0.4,Steven Bastien,M         ,USA
1159925,112541,2658098,30/07/2021,Triple Jump,outdoor,14.07,metres,17.0,Quarter-finals,OG,Tokyo,1,0.0,Nubia Soares,W         ,BRA
1159653,134418,2988586,23/08/2023,Javelin Throw,outdoor,59.59,metres,13.0,Quarter-finals,WC,Budapest,1,,Tori Peeters,W         ,NZL
1159653,126941,2831931,20/07/2022,Javelin Throw,outdoor,53.67,metres,24.0,Quarter-finals,WC,Eugene OR,1,,Tori Peeters,W         ,NZL
1159653,142291,3148109,07/08/2024,Javelin Throw,outdoor,59.78,metres,19.0,Quarter-finals,OG,Paris,1,,Tori Peeters,W         ,NZL
1159434,123073,2754511,20/03/2022,Long Jump,indoor,6.59,metres,9.0,Finals,WC,Beograd,1,,Milica Gardašević,W         ,SRB
1159434,142291,3147791,06/08/2024,Long Jump,outdoor,6.48,metres,18.0,Quarter-finals,OG,Paris,1,-0.6,Milica Gardašević,W         ,SRB
1159777,134418,2988080,20/08/2023,400m Hurdles,outdoor,48.35,seconds,1.0,Heats,WC,Budapest,1,,Rai Benjamin,M         ,USA
1159685,126941,2831753,19/07/2022,400m Hurdles,outdoor,56.68,seconds,5.0,Heats,WC,Eugene OR,1,,Kristiina Halonen,W         ,FIN
1158765,81430,979063,05/10/2019,100m Hurdles,outdoor,14.79,seconds,8.0,Heats,WC,Doha,1,0.3,Irina Velihanova,W         ,TKM
1158755,112541,2657707,30/07/2021,Discus Throw,outdoor,61.9,metres,17.0,Quarter-finals,OG,Tokyo,1,,Alin Alexandru Firfirica,M         ,ROU
1158755,81430,2409584,30/09/2019,Discus Throw,outdoor,66.46,metres,4.0,Finals,WC,Doha,1,,Alin Alexandru Firfirica,M         ,ROU
1158755,81430,2396815,28/09/2019,Discus Throw,outdoor,65.05,metres,4.0,Quarter-finals,WC,Doha,1,,Alin Alexandru Firfirica,M         ,ROU
1158755,126941,2831298,17/07/2022,Discus Throw,outdoor,65.54,metres,6.0,Quarter-finals,WC,Eugene OR,1,,Alin Alexandru Firfirica,M         ,ROU
1158755,126941,2831754,19/07/2022,Discus Throw,outdoor,65.57,metres,7.0,Finals,WC,Eugene OR,1,,Alin Alexandru Firfirica,M         ,ROU
1158755,142291,3147514,05/08/2024,Discus Throw,outdoor,63.66,metres,11.0,Quarter-finals,OG,Paris,1,,Alin Alexandru Firfirica,M         ,ROU
1158755,134418,2988027,19/08/2023,Discus Throw,outdoor,61.03,metres,29.0,Quarter-finals,WC,Budapest,1,,Alin Alexandru Firfirica,M         ,ROU
1158755,142291,3148217,07/08/2024,Discus Throw,outdoor,64.45,metres,11.0,Finals,OG,Paris,1,,Alin Alexandru Firfirica,M         ,ROU
1158539,134418,2988909,26/08/2023,Pole Vault,outdoor,5.3,metres,,,WC,Budapest,1,,Harrison Williams,M         ,USA
1158539,134418,2988804,25/08/2023,Long Jump,outdoor,7.49,metres,,,WC,Budapest,1,0.4,Harrison Williams,M         ,USA
1158539,134418,2988814,26/08/2023,110m Hurdles,outdoor,14.33,seconds,,,WC,Budapest,1,0.2,Harrison Williams,M         ,USA
1158539,134418,2988764,25/08/2023,Shot Put,outdoor,15.28,metres,,,WC,Budapest,1,,Harrison Williams,M         ,USA
1158539,134418,2988768,25/08/2023,100m,outdoor,10.74,seconds,,,WC,Budapest,1,-0.3,Harrison Williams,M         ,USA
1158539,134418,2988781,25/08/2023,400m,outdoor,46.52,seconds,,,WC,Budapest,1,,Harrison Williams,M         ,USA
1158539,81430,2435936,02/10/2019,400m,outdoor,47.93,seconds,,,WC,Doha,1,,Harrison Williams,M         ,USA
1158539,81430,2431800,02/10/2019,100m,outdoor,10.76,seconds,,,WC,Doha,1,0.8,Harrison Williams,M         ,USA
1157573,135095,3019834,01/03/2024,Shot Put,indoor,19.88,metres,14.0,Finals,WC,Glasgow,1,,Mostafa Amer Hassan,M         ,EGY
1157573,134418,2988021,19/08/2023,Shot Put,outdoor,20.17,metres,10.0,Finals,WC,Budapest,1,,Mostafa Amer Hassan,M         ,EGY
1157573,134418,2988022,19/08/2023,Shot Put,outdoor,20.81,metres,11.0,Quarter-finals,WC,Budapest,1,,Mostafa Amer Hassan,M         ,EGY
1157573,142291,3146983,02/08/2024,Shot Put,outdoor,19.7,metres,20.0,Quarter-finals,OG,Paris,1,,Mostafa Amer Hassan,M         ,EGY
1157573,112541,2658916,03/08/2021,Shot Put,outdoor,21.23,metres,6.0,Quarter-finals,OG,Tokyo,1,,Mostafa Amer Hassan,M         ,EGY
1157573,81430,2440657,03/10/2019,Shot Put,outdoor,20.55,metres,14.0,Quarter-finals,WC,Doha,1,,Mostafa Amer Hassan,M         ,EGY
1157573,112541,2659166,05/08/2021,Shot Put,outdoor,20.73,metres,8.0,Finals,OG,Tokyo,1,,Mostafa Amer Hassan,M         ,EGY
1157539,112541,2658145,01/08/2021,100m Hurdles,outdoor,12.71,seconds,3.0,Semi-finals,OG,Tokyo,1,0.0,Liz Clay,W         ,AUS
1157539,112541,2658097,31/07/2021,100m Hurdles,outdoor,12.87,seconds,2.0,Heats,OG,Tokyo,1,0.4,Liz Clay,W         ,AUS
1157539,142291,3148216,07/08/2024,100m Hurdles,outdoor,12.94,seconds,4.0,Heats,OG,Paris,1,-0.6,Liz Clay,W         ,AUS
1157539,142291,3148405,08/08/2024,100m Hurdles,outdoor,12.99,seconds,5.0,Quarter-finals,OG,Paris,1,-0.2,Liz Clay,W         ,AUS
1157008,123073,2753622,18/03/2022,400m,indoor,47.65,seconds,5.0,Heats,WC,Beograd,1,,Mazen Al-Yassin,M         ,KSA
1157008,81430,2452956,02/10/2019,400m,outdoor,46.11,seconds,8.0,Semi-finals,WC,Doha,1,,Mazen Al-Yassin,M         ,KSA
1157008,81430,2384172,01/10/2019,400m,outdoor,45.7,seconds,4.0,Heats,WC,Doha,1,,Mazen Al-Yassin,M         ,KSA
1157008,112541,2658116,01/08/2021,400m,outdoor,45.16,seconds,1.0,Heats,OG,Tokyo,1,,Mazen Al-Yassin,M         ,KSA
1157008,112541,2658435,02/08/2021,400m,outdoor,45.37,seconds,4.0,Semi-finals,OG,Tokyo,1,,Mazen Al-Yassin,M         ,KSA
1156755,112541,2658281,02/08/2021,5000m,outdoor,895.98,seconds,13.0,Finals,OG,Tokyo,1,,Elise Cranny,W         ,USA
1156755,142291,3147080,02/08/2024,5000m,outdoor,898.55,seconds,7.0,Heats,OG,Paris,1,,Elise Cranny,W         ,USA
1156755,112541,2658108,30/07/2021,5000m,outdoor,896.14,seconds,4.0,Heats,OG,Tokyo,1,,Elise Cranny,W         ,USA
1156755,142291,3147719,05/08/2024,5000m,outdoor,888.06,seconds,10.0,Finals,OG,Paris,1,,Elise Cranny,W         ,USA
1156755,126941,2831950,20/07/2022,5000m,outdoor,893.2,seconds,5.0,Heats,WC,Eugene OR,1,,Elise Cranny,W         ,USA
1156755,126941,2832245,23/07/2022,5000m,outdoor,899.99,seconds,9.0,Finals,WC,Eugene OR,1,,Elise Cranny,W         ,USA
1147674,134418,2988571,23/08/2023,3000m Steeplechase,outdoor,586.23,seconds,12.0,Heats,WC,Budapest,1,,Daisy Jepkemei,W         ,KAZ
1147674,126941,2830562,16/07/2022,3000m Steeplechase,outdoor,563.07,seconds,6.0,Heats,WC,Eugene OR,1,,Daisy Jepkemei,W         ,KAZ
1147674,142291,3147153,04/08/2024,3000m Steeplechase,outdoor,564.69,seconds,10.0,Heats,OG,Paris,1,,Daisy Jepkemei,W         ,KAZ
1147607,81430,2428905,29/09/2019,800m,outdoor,106.41,seconds,5.0,Semi-finals,WC,Doha,1,,Kyle Langford,M         ,GBR
1147607,81430,2452402,28/09/2019,800m,outdoor,106.14,seconds,5.0,Heats,WC,Doha,1,,Kyle Langford,M         ,GBR
1147607,126941,2832016,20/07/2022,800m,outdoor,105.68,seconds,2.0,Heats,WC,Eugene OR,1,,Kyle Langford,M         ,GBR
1147607,126941,2832085,21/07/2022,800m,outdoor,105.91,seconds,4.0,Semi-finals,WC,Eugene OR,1,,Kyle Langford,M         ,GBR
1147230,134418,2988086,20/08/2023,Discus Throw,outdoor,54.9,metres,29.0,Quarter-finals,WC,Budapest,1,,Annesofie Hartmann Nielsen,W         ,
1147195,134418,2988228,21/08/2023,400m Hurdles,outdoor,55.05,seconds,2.0,Heats,WC,Budapest,1,,Viktoriya Tkachuk,W         ,UKR
1147195,134418,2988421,22/08/2023,400m Hurdles,outdoor,55.43,seconds,7.0,Semi-finals,WC,Budapest,1,,Viktoriya Tkachuk,W         ,UKR
1147195,142291,3147536,05/08/2024,400m Hurdles,outdoor,59.4,seconds,7.0,Quarter-finals,OG,Paris,1,,Viktoriya Tkachuk,W         ,UKR
1147195,142291,3147160,04/08/2024,400m Hurdles,outdoor,58.1,seconds,8.0,Heats,OG,Paris,1,,Viktoriya Tkachuk,W         ,UKR
1147195,126941,2831893,20/07/2022,400m Hurdles,outdoor,54.24,seconds,4.0,Semi-finals,WC,Eugene OR,1,,Viktoriya Tkachuk,W         ,UKR
1147195,126941,2831753,19/07/2022,400m Hurdles,outdoor,55.27,seconds,4.0,Heats,WC,Eugene OR,1,,Viktoriya Tkachuk,W         ,UKR
1147195,112541,2658919,04/08/2021,400m Hurdles,outdoor,53.79,seconds,6.0,Finals,OG,Tokyo,1,,Viktoriya Tkachuk,W         ,UKR
1147195,112541,2658479,02/08/2021,400m Hurdles,outdoor,54.25,seconds,3.0,Semi-finals,OG,Tokyo,1,,Viktoriya Tkachuk,W         ,UKR
1147195,112541,2658105,31/07/2021,400m Hurdles,outdoor,54.8,seconds,1.0,Heats,OG,Tokyo,1,,Viktoriya Tkachuk,W         ,UKR
1146961,112541,2658105,31/07/2021,400m Hurdles,outdoor,55.69,seconds,2.0,Heats,OG,Tokyo,1,,Tia Adana Belle,W         ,BAR
1146961,112541,2658479,02/08/2021,400m Hurdles,outdoor,59.26,seconds,8.0,Semi-finals,OG,Tokyo,1,,Tia Adana Belle,W         ,BAR
1146961,81430,2457588,01/10/2019,400m Hurdles,outdoor,57.37,seconds,7.0,Heats,WC,Doha,1,,Tia Adana Belle,W         ,BAR
1146877,81430,2419934,30/09/2019,200m,outdoor,23.29,seconds,4.0,Heats,WC,Doha,1,-0.3,Sarah Atcho,W         ,SUI
1244641,142291,3148401,08/08/2024,Javelin Throw,outdoor,80.67,metres,11.0,Finals,OG,Paris,1,,Luiz Da Silva,M         ,BRA
1098765,134418,2988973,27/08/2023,Javelin Throw,outdoor,80.64,metres,10.0,Finals,WC,Budapest,1,,Ihab Abdelrahman,M         ,EGY
1154920,112541,2659083,05/08/2021,110m Hurdles,outdoor,14.13,seconds,,,OG,Tokyo,1,-1.0,Jorge Ureña,M         ,ESP
1154920,112541,2659091,04/08/2021,400m,outdoor,48.0,seconds,,,OG,Tokyo,1,,Jorge Ureña,M         ,ESP
1154920,112541,2659076,04/08/2021,High Jump,outdoor,2.05,metres,,,OG,Tokyo,1,,Jorge Ureña,M         ,ESP
1154920,112541,2658979,04/08/2021,Long Jump,outdoor,7.3,metres,,,OG,Tokyo,1,0.1,Jorge Ureña,M         ,ESP
1154920,142291,3147106,03/08/2024,110m Hurdles,outdoor,14.29,seconds,,,OG,Paris,1,0.2,Jorge Ureña,M         ,ESP
1154920,112541,2658893,04/08/2021,100m,outdoor,10.66,seconds,,,OG,Tokyo,1,0.8,Jorge Ureña,M         ,ESP
1154920,142291,3147069,02/08/2024,400m,outdoor,48.08,seconds,,,OG,Paris,1,,Jorge Ureña,M         ,ESP
1154920,142291,3147054,02/08/2024,100m,outdoor,10.87,seconds,,,OG,Paris,1,0.9,Jorge Ureña,M         ,ESP
1154920,142291,3146972,02/08/2024,Long Jump,outdoor,7.05,metres,,,OG,Paris,1,-0.1,Jorge Ureña,M         ,ESP
1154479,142291,3146992,02/08/2024,High Jump,outdoor,1.83,metres,28.0,Quarter-finals,OG,Paris,1,,Maria Żodzik,W         ,POL
1153653,112541,2658637,02/08/2021,3000m Steeplechase,outdoor,498.5,seconds,9.0,Finals,OG,Tokyo,1,,Ala Zoghlami,M         ,ITA
1153653,112541,2657556,30/07/2021,3000m Steeplechase,outdoor,494.06,seconds,4.0,Heats,OG,Tokyo,1,,Ala Zoghlami,M         ,ITA
1153653,134418,2988002,19/08/2023,3000m Steeplechase,outdoor,508.76,seconds,10.0,Heats,WC,Budapest,1,,Ala Zoghlami,M         ,ITA
1153566,134418,2988578,23/08/2023,200m,outdoor,23.62,seconds,7.0,Heats,WC,Budapest,1,-1.3,Christine Bjelland Jensen,W         ,NOR
1153226,112541,2659024,03/08/2021,200m,outdoor,20.77,seconds,4.0,Heats,OG,Tokyo,1,-0.6,Kyle Greaux,M         ,TTO
1153226,81430,2453406,29/09/2019,200m,outdoor,20.19,seconds,1.0,Heats,WC,Doha,1,0.7,Kyle Greaux,M         ,TTO
1153226,81430,2391412,30/09/2019,200m,outdoor,20.24,seconds,2.0,Semi-finals,WC,Doha,1,-0.1,Kyle Greaux,M         ,TTO
1153226,81430,2396479,01/10/2019,200m,outdoor,20.39,seconds,8.0,Finals,WC,Doha,1,0.3,Kyle Greaux,M         ,TTO
1158539,81430,2427187,02/10/2019,Long Jump,outdoor,7.14,metres,,,WC,Doha,1,0.6,Harrison Williams,M         ,USA
1158539,142291,3147106,03/08/2024,110m Hurdles,outdoor,14.28,seconds,,,OG,Paris,1,0.7,Harrison Williams,M         ,USA
1158539,142291,3147092,03/08/2024,Pole Vault,outdoor,5.1,metres,,,OG,Paris,1,,Harrison Williams,M         ,USA
1158539,81430,2421675,03/10/2019,Pole Vault,outdoor,4.8,metres,,,WC,Doha,1,,Harrison Williams,M         ,USA
1158539,142291,3147054,02/08/2024,100m,outdoor,10.62,seconds,,,OG,Paris,1,1.4,Harrison Williams,M         ,USA
1158539,142291,3147000,02/08/2024,Shot Put,outdoor,15.66,metres,,,OG,Paris,1,,Harrison Williams,M         ,USA
1158539,142291,3147069,02/08/2024,400m,outdoor,46.71,seconds,,,OG,Paris,1,,Harrison Williams,M         ,USA
1158539,81430,2406741,03/10/2019,110m Hurdles,outdoor,14.43,seconds,,,WC,Doha,1,0.7,Harrison Williams,M         ,USA
1158539,142291,3146972,02/08/2024,Long Jump,outdoor,7.42,metres,,,OG,Paris,1,0.2,Harrison Williams,M         ,USA
1158423,81430,2386202,06/10/2019,100m Hurdles,outdoor,12.65,seconds,3.0,Semi-finals,WC,Doha,1,0.6,Andrea Carolina Vargas,W         ,CRC
